"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"147","9","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  ??? More engaging and informative"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"148","9","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  ??? Easier to understand and follow"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"149","9","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  ??? Professional and polished"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"150","9","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  ??? Compatible across PowerShell versions"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"151","9","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host """"","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"155","9","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Demo error: $($_.Exception.Message)"" -ForegroundColor Red","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"156","9","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""This is expected if you exit interactive menus with Ctrl+C"" -ForegroundColor Yellow","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"203","5","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Starting Enhanced UI Demonstration..."" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"204","5","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host """"","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"218","5","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Thank you for exploring the Enhanced Windows Terminal Setup!"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"219","5","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""The full installation script is ready for production use."" -ForegroundColor White","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"220","5","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host """"","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"229","9","File 'Demo-EnhancedUI.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Demo interrupted or completed."" -ForegroundColor Yellow","PSAvoidUsingWriteHost","Warning","Demo-EnhancedUI.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Demo-EnhancedUI.ps1",,,"False"
"33","13","The parameter 'Interactive' has been declared but not used.","$Interactive","PSReviewUnusedParameter","Warning","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1","Interactive",,"False"
"34","13","The parameter 'DryRun' has been declared but not used.","$DryRun","PSReviewUnusedParameter","Warning","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1","DryRun",,"False"
"36","13","The parameter 'LogLevel' has been declared but not used.","$LogLevel","PSReviewUnusedParameter","Warning","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1","LogLevel",,"False"
"37","13","The parameter 'SkipUI' has been declared but not used.","$SkipUI","PSReviewUnusedParameter","Warning","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1","SkipUI",,"False"
"388","20","The parameter 'Configuration' has been declared but not used.","$Configuration","PSReviewUnusedParameter","Warning","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1","Configuration",,"False"
"154","10","Function 'Start-InstallationWizard' has verb that could change system state. Therefore, the function has to support 'ShouldProcess'.","Start-InstallationWizard","PSUseShouldProcessForStateChangingFunctions","Warning","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,,"False"
"377","10","Function 'Start-ToolInstallation' has verb that could change system state. Therefore, the function has to support 'ShouldProcess'.","Start-ToolInstallation","PSUseShouldProcessForStateChangingFunctions","Warning","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,,"False"
,,"Missing BOM encoding for non-ASCII encoded file 'Install-WindowsTerminalSetup-Enhanced.ps1'",,"PSUseBOMForUnicodeEncodedFile","Warning","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,,"False"
"23","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"49","58","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"58","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"62","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"65","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"75","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"84","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"86","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"105","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"110","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"131","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"142","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"145","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"161","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"168","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"176","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"178","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"184","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"195","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Install-WindowsTerminalSetup-Enhanced.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\Install-WindowsTerminalSetup-Enhanced.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
